1415347201, CNN, 4, 3
1415376002, CNN, 9, 1
1415404801, CNN, 8, 2
1415433601, CNN, 8, 3
1415462401, CNN, 11, 3
1415491202, CNN, 11, 3
1415520001, CNN, 10, 3
1415548802, CNN, 7, 3
1415577601, CNN, 7, 4
1415606401, CNN, 8, 4
1415635201, CNN, 10, 4
1415664001, CNN, 8, 3
1415692801, CNN, 12, 2
1415721601, CNN, 12, 1
1415750401, CNN, 7, 1
1415779202, CNN, 4, 1
1415808002, CNN, 5, 1
1415836802, CNN, 5, 1
1415865602, CNN, 3, 2
1415894402, CNN, 3, 3
1415923201, CNN, 5, 2
1415952002, CNN, 8, 2
1415980802, CNN, 5, 2
1416009601, CNN, 5, 1
1416038401, CNN, 6, 1
1416067201, CNN, 7, 2
1416096001, CNN, 6, 1
1416124801, CNN, 5, 1
1416153602, CNN, 5, 1
1416182401, CNN, 4, 1
1416211201, CNN, 6, 1
1416240002, CNN, 9, 2
1416268801, CNN, 6, 2
1416297601, CNN, 8, 2
1416326401, CNN, 6, 3
1416355202, CNN, 5, 4
1416384001, CNN, 6, 4
1416412801, CNN, 3, 2
1416441605, CNN, 4, 2
1416470402, CNN, 2, 2
1416499202, CNN, 3, 2
1416528002, CNN, 2, 2
1416556801, CNN, 4, 2
1416585602, CNN, 5, 3
1416614402, CNN, 4, 3
1416643202, CNN, 7, 3
1416672002, CNN, 5, 3
1416700801, CNN, 6, 3
1416729601, CNN, 6, 3
1416758402, CNN, 8, 4
1416787201, CNN, 8, 4
1416816001, CNN, 11, 5
1416844803, CNN, 11, 5
1416873601, CNN, 13, 3
1416902402, CNN, 9, 3
1416931202, CNN, 7, 3
1416960001, CNN, 6, 3
1416988801, CNN, 7, 3
1417017601, CNN, 6, 3
1417046401, CNN, 5, 3
1417075202, CNN, 6, 3
1417104002, CNN, 6, 3
1417132801, CNN, 6, 3
1417161602, CNN, 3, 3
1417190402, CNN, 2, 5
1417219201, CNN, 3, 5
1417248001, CNN, 4, 5
1417276801, CNN, 8, 5
1417305602, CNN, 10, 5
1417334402, CNN, 10, 4
1417363202, CNN, 9, 4
1417392002, CNN, 9, 4
1417420801, CNN, 6, 5
1417449601, CNN, 8, 5
1417478403, CNN, 9, 6
1417507202, CNN, 10, 4
1417536002, CNN, 7, 4
1417564802, CNN, 5, 4
1417593602, CNN, 5, 5
1417622401, CNN, 8, 5
1417651202, CNN, 11, 4
1417680001, CNN, 11, 5
1417708803, CNN, 11, 4
1417737601, CNN, 10, 5
1417766402, CNN, 9, 5
1417795201, CNN, 6, 4
1417824001, CNN, 6, 3
1417852802, CNN, 7, 2
1417881602, CNN, 11, 3
1417910402, CNN, 11, 3
1417939202, CNN, 10, 4
1417968002, CNN, 7, 4
1417996802, CNN, 7, 4
1418025602, CNN, 11, 4
1418054402, CNN, 8, 1
1418083201, CNN, 10, 1
1418112001, CNN, 11, 1
1418140802, CNN, 11, 2
1418169602, CNN, 7, 2
1418198402, CNN, 7, 1
1418227203, CNN, 5, 2
1418256002, CNN, 4, 3
1418284802, CNN, 5, 3
1418313602, CNN, 6, 3
1418342401, CNN, 5, 3
1418371202, CNN, 5, 2
1418400003, CNN, 4, 1
1418428802, CNN, 5, 1
1418457602, CNN, 4, 0
1418486402, CNN, 4, 1
1418515202, CNN, 4, 2
1418544001, CNN, 4, 1
1418572802, CNN, 3, 1
1418601601, CNN, 3, 1
1418630402, CNN, 3, 1
1418659202, CNN, 6, 1
1418688002, CNN, 6, 1
1418716802, CNN, 7, 1
1418745602, CNN, 7, 1
1418774401, CNN, 8, 1
1418803202, CNN, 10, 1
1418832002, CNN, 7, 0
1418860801, CNN, 3, 0
1418889601, CNN, 2, 0
1418918403, CNN, 4, 0
1418947202, CNN, 5, 0
1418976001, CNN, 7, 0
1419004801, CNN, 9, 0
1419033602, CNN, 8, 1
1419062402, CNN, 9, 2
1419091202, CNN, 10, 4
1419120002, CNN, 8, 5
1419148802, CNN, 8, 5
1419177602, CNN, 12, 5
1419206402, CNN, 11, 4
1419235201, CNN, 9, 4
1419264002, CNN, 8, 0
1419292802, CNN, 5, 0
1419321602, CNN, 7, 0
1419350402, CNN, 5, 0
1419379202, CNN, 8, 1
1419408002, CNN, 7, 1
1419436802, CNN, 5, 1
1419465602, CNN, 6, 1
1419494401, CNN, 5, 1
1419523202, CNN, 6, 1
1419552002, CNN, 6, 1
1419580801, CNN, 8, 1
1419609602, CNN, 5, 2
1419638402, CNN, 5, 2
1419667202, CNN, 6, 2
1419696002, CNN, 5, 1
1419724802, CNN, 5, 1
1419753602, CNN, 6, 1
1419782402, CNN, 5, 1
1419811201, CNN, 5, 1
1419840001, CNN, 5, 1
1419868801, CNN, 3, 1
1419897601, CNN, 3, 1
1419926402, CNN, 3, 0
1419955202, CNN, 3, 1
1419984002, CNN, 3, 2
1420012802, CNN, 4, 1
1420041602, CNN, 5, 0
1420070401, CNN, 6, 0
1420099202, CNN, 7, 0
1420128002, CNN, 10, 1
1420156802, CNN, 9, 1
1420185602, CNN, 9, 1
1420214402, CNN, 7, 1
1420243201, CNN, 5, 1
1420272002, CNN, 4, 1
1420300802, CNN, 4, 1
1420329602, CNN, 4, 1
1420358401, CNN, 4, 1
1420387202, CNN, 4, 1
1420416002, CNN, 4, 1
1420444802, CNN, 4, 1
1420473602, CNN, 4, 1
1420502402, CNN, 4, 1
1420531202, CNN, 4, 1
1420560002, CNN, 4, 1
1420588802, CNN, 4, 1
1420617602, CNN, 4, 1
1420646403, CNN, 4, 1
1420675201, CNN, 4, 1
1420704002, CNN, 4, 1
1420732802, CNN, 4, 1
1420761602, CNN, 4, 1
1420790402, CNN, 4, 1
1420819202, CNN, 4, 1
1420848002, CNN, 6, 1
1420876802, CNN, 6, 1
1420905602, CNN, 7, 0
1420934402, CNN, 7, 0
1420963202, CNN, 7, 0
1420992002, CNN, 8, 0
1421020802, CNN, 8, 0
1421049602, CNN, 7, 0
1421078402, CNN, 4, 0
1421107202, CNN, 4, 0
1421136002, CNN, 3, 0
1421164802, CNN, 3, 0
1421193602, CNN, 3, 0
1421222402, CNN, 5, 0
1421251202, CNN, 4, 2
1421280002, CNN, 3, 2
1421308802, CNN, 2, 2
1421337602, CNN, 3, 1
1421366402, CNN, 4, 1
1421395202, CNN, 4, 1
1421424002, CNN, 4, 1
1421452802, CNN, 3, 2
1421481602, CNN, 3, 2
1421510402, CNN, 3, 2
1421539202, CNN, 3, 2
1421568002, CNN, 3, 2
1421596802, CNN, 3, 2
1421625602, CNN, 3, 2
1421654402, CNN, 4, 2
1421683202, CNN, 3, 0
1421712002, CNN, 1, 0
1421740803, CNN, 2, 0
1421769602, CNN, 3, 0
1421798402, CNN, 3, 0
1421827202, CNN, 2, 0
1421856003, CNN, 4, 0
1421884802, CNN, 4, 0
1421913602, CNN, 4, 0
1421942403, CNN, 6, 0
1421971202, CNN, 8, 0
1422000002, CNN, 6, 0
1422028802, CNN, 4, 0
1422057602, CNN, 4, 0
1422086402, CNN, 4, 0
1422115202, CNN, 5, 0
1422144002, CNN, 9, 1
1422172802, CNN, 8, 1
1422201602, CNN, 7, 0
1422230402, CNN, 6, 0
1422259203, CNN, 5, 1
1422288002, CNN, 5, 0
1422316803, CNN, 5, 0
1422345602, CNN, 6, 0
1422374402, CNN, 4, 1
1422403203, CNN, 4, 1
1422432002, CNN, 7, 1
1422460802, CNN, 5, 0
1422489602, CNN, 6, 0
1422518402, CNN, 9, 1
1422547202, CNN, 9, 0
1422576002, CNN, 9, 1
1422604802, CNN, 6, 1
1422633603, CNN, 4, 0
1422662403, CNN, 5, 0
1422691203, CNN, 5, 0
1422720002, CNN, 4, 0
1422748802, CNN, 4, 0
1422777602, CNN, 5, 0
1422806402, CNN, 6, 1
1422835202, CNN, 6, 1
1422864002, CNN, 6, 1
1422892802, CNN, 7, 1
1422921602, CNN, 6, 1
1422950402, CNN, 7, 0
1422979202, CNN, 11, 0
1423008002, CNN, 10, 0
1423036802, CNN, 10, 0
1423065602, CNN, 9, 0
1423094403, CNN, 4, 0
1423123202, CNN, 5, 0
1423152002, CNN, 8, 0
1423180802, CNN, 6, 0
1423209602, CNN, 5, 0
1423238402, CNN, 4, 2
1423267202, CNN, 8, 4
1423296003, CNN, 4, 4
1423324802, CNN, 6, 0
1423353602, CNN, 5, 0
1423382403, CNN, 4, 1
1423411203, CNN, 5, 2
1423440002, CNN, 5, 2
1423468802, CNN, 2, 4
1423497603, CNN, 3, 4
1423526402, CNN, 5, 3
1423555203, CNN, 7, 1
1423584003, CNN, 5, 3
1423612802, CNN, 3, 4
1423641602, CNN, 4, 3
1423670402, CNN, 3, 3
1423699202, CNN, 5, 1
1423728002, CNN, 4, 3
1423756803, CNN, 5, 3
1423785603, CNN, 7, 2
1423814403, CNN, 5, 1
1423843202, CNN, 4, 1
1423872002, CNN, 9, 2
1423900803, CNN, 8, 2
1423929602, CNN, 9, 3
1423958403, CNN, 8, 2
1423987203, CNN, 10, 2
1424016003, CNN, 7, 2
1424044803, CNN, 6, 1
1424073602, CNN, 12, 1
1424102404, CNN, 10, 2
1424131203, CNN, 11, 0
1424160002, CNN, 12, 0
1424188803, CNN, 10, 0
1424217602, CNN, 10, 0
1424246403, CNN, 6, 0
1424275202, CNN, 4, 0
1424304002, CNN, 3, 1
1424332805, CNN, 6, 1
1424361602, CNN, 5, 1
1424390402, CNN, 8, 0
1424419203, CNN, 7, 0
1424448003, CNN, 8, 0
1424476803, CNN, 5, 0
1424505602, CNN, 6, 1
1424534402, CNN, 7, 1
1424563203, CNN, 6, 1
1424592003, CNN, 5, 1
1424620802, CNN, 3, 1
1424649602, CNN, 3, 3
1424678402, CNN, 3, 3
1424707203, CNN, 4, 2
1424736002, CNN, 7, 1
1424764803, CNN, 4, 1
1424793603, CNN, 4, 1
1424822402, CNN, 5, 0
1424851203, CNN, 4, 1
1424880003, CNN, 2, 1
1424908803, CNN, 3, 0
1424937603, CNN, 6, 0
1424966403, CNN, 5, 1
1424995203, CNN, 3, 0
1425024002, CNN, 5, 0
1425052802, CNN, 2, 0
1425081603, CNN, 3, 1
1425110403, CNN, 4, 0
1425139202, CNN, 5, 0
1425168003, CNN, 4, 0
1425196803, CNN, 3, 0
1425225602, CNN, 4, 0
1425254402, CNN, 2, 1
1425283202, CNN, 7, 1
1425312002, CNN, 9, 1
1425340803, CNN, 9, 1
1425369603, CNN, 6, 1
1425398402, CNN, 8, 0
1425427202, CNN, 6, 1
1425456002, CNN, 2, 1
1425484803, CNN, 3, 1
1425513603, CNN, 6, 0
1425542403, CNN, 4, 0
1425571202, CNN, 4, 0
1425600003, CNN, 6, 1
1425628803, CNN, 7, 1
1425657603, CNN, 5, 0
1425686403, CNN, 6, 0
1425715203, CNN, 7, 0
1425744003, CNN, 12, 0
1425772803, CNN, 13, 0
1425801602, CNN, 11, 1
1425826803, CNN, 10, 1
1425855602, CNN, 10, 1
1425884402, CNN, 4, 2
1425913203, CNN, 6, 0
1425942003, CNN, 8, 0
1425970802, CNN, 6, 1
1425999602, CNN, 4, 0
1426028403, CNN, 6, 0
1426057202, CNN, 5, 0
1426086003, CNN, 3, 0
1426114803, CNN, 3, 0
1426143602, CNN, 4, 1
1426172403, CNN, 4, 1
1426201202, CNN, 4, 2
1426230003, CNN, 7, 0
1426258803, CNN, 6, 2
1426287603, CNN, 9, 3
1426316402, CNN, 8, 1
1426345203, CNN, 4, 1
1426374003, CNN, 4, 1
1426402803, CNN, 5, 1
1426431603, CNN, 7, 0
1426460403, CNN, 7, 0
1426489203, CNN, 7, 0
1426518003, CNN, 8, 0
1426546803, CNN, 8, 0
1426575603, CNN, 7, 0
1426604403, CNN, 4, 0
1426633203, CNN, 5, 2
1426662003, CNN, 4, 1
1426690803, CNN, 7, 1
1426719603, CNN, 5, 0
1426748403, CNN, 7, 0
1426777203, CNN, 6, 0
1426806003, CNN, 6, 0
1426834803, CNN, 6, 0
1426863603, CNN, 7, 1
1426892403, CNN, 7, 2
1426921203, CNN, 7, 2
1426950003, CNN, 6, 3
1426978803, CNN, 5, 2
1427007603, CNN, 4, 1
1427036403, CNN, 4, 1
1427065203, CNN, 4, 1
1427094003, CNN, 4, 2
1427122803, CNN, 4, 2
1427151602, CNN, 5, 2
1427180403, CNN, 8, 2
1427209203, CNN, 9, 2
1427238003, CNN, 9, 2
1427266802, CNN, 7, 2
1427295603, CNN, 7, 3
1427324403, CNN, 7, 3
1427353202, CNN, 6, 3
1427382003, CNN, 4, 1
1427410803, CNN, 6, 0
1427439603, CNN, 9, 1
1427468403, CNN, 3, 0
1427497203, CNN, 6, 0
1427526003, CNN, 6, 0
1427554803, CNN, 6, 0
1427583603, CNN, 6, 0
1427612403, CNN, 8, 1
1427641203, CNN, 6, 1
1427670003, CNN, 6, 2
1427698803, CNN, 6, 0
1427727603, CNN, 8, 0
1427756403, CNN, 7, 0
1427785203, CNN, 8, 0
1427814003, CNN, 9, 0
1427842803, CNN, 7, 0
1427871603, CNN, 7, 0
1427900403, CNN, 5, 1
1427929203, CNN, 4, 1
1427958002, CNN, 3, 1
1427986803, CNN, 4, 1
1428015603, CNN, 3, 2
1428044403, CNN, 5, 2
1428073203, CNN, 4, 1
1428102003, CNN, 4, 1
1428130806, CNN, 6, 1
1428159603, CNN, 7, 1
1428188403, CNN, 7, 0
1428217202, CNN, 6, 0
1428246003, CNN, 5, 0
1428274803, CNN, 5, 0
1428303603, CNN, 6, 1
1428332403, CNN, 5, 1
1428361203, CNN, 6, 1
1428390003, CNN, 5, 1
1428418803, CNN, 7, 1
1428447603, CNN, 6, 1
1428476403, CNN, 9, 0
1428505203, CNN, 9, 0
1428534003, CNN, 11, 0
1428562803, CNN, 9, 0
1428591603, CNN, 6, 0
1428620402, CNN, 5, 1
1428649203, CNN, 4, 0
1428678003, CNN, 6, 0
1428706803, CNN, 5, 0
1428735603, CNN, 6, 0
1428764404, CNN, 7, 1
1428793203, CNN, 6, 1
1428822003, CNN, 7, 0
1428850803, CNN, 9, 0
1428879603, CNN, 8, 0
1428908403, CNN, 5, 0
1428937203, CNN, 4, 0
1428966003, CNN, 4, 1
1428994803, CNN, 3, 0
1429023603, CNN, 5, 0
1429052403, CNN, 4, 1
1429081203, CNN, 5, 1
1429110003, CNN, 8, 2
1429138803, CNN, 8, 6
1429167603, CNN, 8, 3
1429196403, CNN, 8, 2
1429225203, CNN, 8, 2
1429254003, CNN, 8, 2
1429282803, CNN, 5, 2
1429311603, CNN, 3, 2
1429340403, CNN, 6, 2
1429369203, CNN, 6, 1
1429398003, CNN, 5, 1
1429426803, CNN, 8, 1
1429455603, CNN, 7, 2
1429484403, CNN, 6, 2
1429513203, CNN, 4, 1
1429542003, CNN, 8, 1
1429570803, CNN, 9, 1
1429599603, CNN, 9, 2
1429628403, CNN, 7, 2
1429657203, CNN, 7, 2
1429686003, CNN, 7, 1
1429714803, CNN, 5, 2
1429743603, CNN, 7, 1
1429772403, CNN, 5, 1
1429801203, CNN, 4, 1
1429830003, CNN, 5, 1
1429858804, CNN, 9, 1
1429887603, CNN, 6, 1
1429916403, CNN, 6, 1
1429945203, CNN, 7, 1
1429974003, CNN, 6, 1
1430002803, CNN, 7, 0
1430031604, CNN, 7, 2
1430060403, CNN, 5, 1
1430089203, CNN, 5, 1
1430118004, CNN, 5, 2
1430146803, CNN, 6, 4
1430175604, CNN, 5, 4
1430204403, CNN, 3, 2
1430233203, CNN, 5, 1
1430262003, CNN, 3, 0
1430290803, CNN, 3, 0
1430319603, CNN, 3, 0
1430348403, CNN, 3, 0
1430377203, CNN, 4, 0
1430406003, CNN, 4, 0
1430434803, CNN, 6, 0
1430463603, CNN, 6, 0
1430492403, CNN, 7, 2
1430521203, CNN, 5, 2
1430550003, CNN, 8, 1
1430578803, CNN, 7, 1
1430607603, CNN, 8, 0
1430636403, CNN, 8, 0
1430665203, CNN, 7, 0
1430694003, CNN, 4, 0
1430722803, CNN, 6, 1
1430751603, CNN, 5, 1
1430780403, CNN, 5, 1
1430809203, CNN, 5, 0
1430838003, CNN, 5, 1
1430866803, CNN, 5, 2
1430895603, CNN, 5, 1
1430924403, CNN, 8, 0
1430953203, CNN, 8, 0
1430982003, CNN, 6, 2
1431010804, CNN, 5, 1
1431039604, CNN, 6, 1
1431068403, CNN, 5, 2
1431097203, CNN, 5, 1
1431126003, CNN, 5, 1
1431154803, CNN, 5, 1
1431183603, CNN, 4, 1
1431212403, CNN, 3, 0
1431241203, CNN, 5, 0
1431270003, CNN, 5, 0
1431298804, CNN, 5, 0
1431327604, CNN, 4, 1
1431356403, CNN, 5, 3
1431385203, CNN, 4, 3
1431414003, CNN, 7, 2
1431442803, CNN, 9, 2
1431471603, CNN, 8, 2
1431500404, CNN, 11, 1
1431529203, CNN, 8, 0
1431558004, CNN, 9, 0
1431586804, CNN, 8, 0
1431615603, CNN, 9, 0
1431644403, CNN, 9, 1
1431673203, CNN, 5, 1
1431702003, CNN, 4, 2
1431730803, CNN, 7, 1
1431759604, CNN, 5, 0
1431788403, CNN, 5, 0
1431817203, CNN, 5, 0
1431846003, CNN, 4, 2
1431874803, CNN, 8, 0
1431903603, CNN, 7, 0
1431932404, CNN, 6, 0
1431961204, CNN, 9, 2
1431990003, CNN, 11, 1
1432018803, CNN, 8, 2
1432047603, CNN, 8, 1
1432076404, CNN, 8, 1
1432105204, CNN, 6, 2
1432134004, CNN, 3, 1
1432162804, CNN, 6, 0
1432191604, CNN, 6, 0
1432220403, CNN, 5, 0
1432249204, CNN, 8, 0
1432278003, CNN, 8, 0
1432306803, CNN, 8, 0
1432335604, CNN, 5, 0
1432364403, CNN, 9, 1
1432393203, CNN, 8, 1
1432422003, CNN, 8, 1
1432450804, CNN, 9, 1
1432479603, CNN, 9, 1
1432508403, CNN, 10, 1
1432537203, CNN, 10, 1
1432566003, CNN, 9, 0
1432594803, CNN, 11, 0
1432623603, CNN, 11, 0
1432652403, CNN, 12, 0
1432681203, CNN, 11, 0
1432710004, CNN, 8, 2
1432738804, CNN, 7, 2
1432767604, CNN, 6, 2
1432796403, CNN, 4, 0
1432825204, CNN, 2, 2
1432854004, CNN, 4, 2
1432882804, CNN, 4, 1
1432911603, CNN, 4, 2
1432940403, CNN, 3, 2
1432969203, CNN, 2, 2
1432998004, CNN, 3, 2
1433026803, CNN, 3, 2
1433055603, CNN, 5, 0
1433084403, CNN, 5, 1
1433113203, CNN, 7, 1
1433142004, CNN, 5, 0
1433170804, CNN, 2, 1
1433199603, CNN, 4, 1
1433228403, CNN, 6, 1
1433257203, CNN, 8, 0
1433286003, CNN, 8, 2
1433314803, CNN, 4, 0
1433343604, CNN, 4, 0
1433372403, CNN, 6, 0
1433401203, CNN, 5, 1
1433430003, CNN, 8, 1
1433458803, CNN, 6, 2
1433487604, CNN, 4, 2
1433516404, CNN, 5, 2
1433545203, CNN, 5, 2
1433574003, CNN, 7, 1
1433602804, CNN, 4, 0
1433631604, CNN, 4, 0
1433660403, CNN, 3, 1
1433689203, CNN, 4, 1
1433718003, CNN, 4, 1
1433746804, CNN, 4, 1
1433775604, CNN, 5, 0
1433804404, CNN, 5, 0
1433833204, CNN, 4, 0
1433862003, CNN, 2, 0
1433890803, CNN, 2, 0
1433919603, CNN, 5, 1
1433948403, CNN, 2, 1
1433977204, CNN, 1, 1
1434006003, CNN, 3, 2
1434034803, CNN, 3, 1
1434063603, CNN, 4, 1
1434092404, CNN, 2, 0
1434121203, CNN, 3, 0
1434150004, CNN, 3, 0
1434178803, CNN, 2, 0
1434207604, CNN, 2, 0
1434236404, CNN, 4, 0
1434265203, CNN, 2, 0
1434294004, CNN, 4, 0
1434322804, CNN, 4, 0
1434351603, CNN, 4, 0
1434380404, CNN, 3, 1
1434409203, CNN, 4, 2
1434438004, CNN, 4, 2
1434466803, CNN, 3, 2
1434495604, CNN, 2, 1
1434524403, CNN, 2, 1
1434553203, CNN, 2, 2
1434582003, CNN, 5, 3
1434610804, CNN, 4, 3
1434639603, CNN, 2, 3
1434668403, CNN, 2, 2
1434697205, CNN, 2, 1
1434726004, CNN, 3, 2
1434754804, CNN, 4, 2
1434783603, CNN, 3, 2
1434812403, CNN, 4, 0
1434841204, CNN, 4, 0
1434870004, CNN, 4, 0
1434898803, CNN, 4, 0
1434927603, CNN, 5, 0
1434956403, CNN, 2, 0
1434985204, CNN, 3, 0
1435014004, CNN, 2, 0
1435042803, CNN, 5, 1
1435071604, CNN, 7, 2
1435100404, CNN, 8, 2
1435129203, CNN, 10, 2
1435158004, CNN, 9, 2
1435186803, CNN, 8, 2
1435215604, CNN, 8, 2
1435244403, CNN, 8, 2
1435273203, CNN, 9, 2
1435302003, CNN, 7, 2
1435330803, CNN, 2, 3
1435359604, CNN, 3, 5
1435388404, CNN, 6, 5
1435417204, CNN, 4, 4
1435446003, CNN, 4, 4
1435474803, CNN, 2, 3
1435503603, CNN, 1, 3
1435532403, CNN, 1, 3
1435561203, CNN, 2, 3
1435590007, CNN, 2, 4
1435618803, CNN, 1, 4
1435647604, CNN, 1, 3
1435676404, CNN, 3, 3
1435705203, CNN, 2, 3
1435734004, CNN, 2, 4
1435762803, CNN, 3, 3
1435791604, CNN, 2, 5
1435820404, CNN, 1, 4
1435849203, CNN, 4, 3
1435878003, CNN, 5, 3
1435906804, CNN, 5, 2
1435935604, CNN, 5, 1
1435964404, CNN, 6, 2
1435993203, CNN, 6, 2
1436022004, CNN, 5, 2
1436050804, CNN, 5, 2
1436079603, CNN, 6, 2
1436108403, CNN, 3, 3
1436137204, CNN, 2, 3
1436166003, CNN, 2, 3
1436194804, CNN, 3, 1
1436223603, CNN, 4, 1
1436252403, CNN, 5, 1
1436281203, CNN, 6, 0
1436310003, CNN, 6, 0
1436338804, CNN, 7, 0
1436367603, CNN, 3, 0
1436396403, CNN, 5, 1
1436425203, CNN, 4, 2
1436454003, CNN, 6, 0
1436482804, CNN, 6, 1
1436511603, CNN, 4, 1
1436540403, CNN, 3, 1
1436569204, CNN, 4, 1
1436598004, CNN, 2, 1
1436626803, CNN, 2, 1
1436655604, CNN, 2, 1
1436684403, CNN, 1, 1
1436713203, CNN, 3, 1
1436742003, CNN, 2, 1
1436770804, CNN, 1, 1
1436799603, CNN, 3, 0
1436828404, CNN, 1, 0
1436857204, CNN, 1, 0
1436886004, CNN, 0, 0
1436914804, CNN, 0, 0
1436943603, CNN, 2, 0
1436972403, CNN, 1, 1
1437001203, CNN, 3, 1
1437030004, CNN, 1, 1
1437058804, CNN, 2, 0
1437087604, CNN, 4, 0
1437116403, CNN, 3, 0
1437145204, CNN, 3, 0
1437174003, CNN, 5, 1
1437202804, CNN, 3, 0
1437231603, CNN, 6, 0
1437260403, CNN, 6, 0
1437289203, CNN, 3, 0
1437318004, CNN, 4, 0
1437346803, CNN, 2, 0
1437375603, CNN, 4, 0
1437404404, CNN, 4, 1
1437433203, CNN, 4, 1
1437462003, CNN, 2, 0
1437490804, CNN, 0, 1
1437519603, CNN, 3, 1
1437548403, CNN, 3, 3
1437577203, CNN, 5, 3
1437606004, CNN, 5, 3
1437634803, CNN, 5, 3
1437663603, CNN, 2, 1
1437692403, CNN, 3, 1
1437721203, CNN, 3, 1
1437750004, CNN, 3, 0
1437778804, CNN, 1, 0
1437807604, CNN, 4, 0
1437836403, CNN, 4, 0
1437865204, CNN, 3, 0
1437894004, CNN, 4, 0
1437922804, CNN, 0, 0
1437951603, CNN, 1, 0
1437980403, CNN, 2, 0
1438009204, CNN, 3, 0
1438038003, CNN, 6, 0
1438066804, CNN, 5, 1
1438095604, CNN, 4, 2
1438124404, CNN, 7, 2
1438153204, CNN, 4, 1
1438182003, CNN, 4, 2
1438210803, CNN, 5, 1
1438239604, CNN, 8, 1
1438268404, CNN, 6, 1
1438297204, CNN, 5, 1
1438326004, CNN, 6, 1
1438354803, CNN, 5, 1
1438383603, CNN, 5, 1
1438412403, CNN, 6, 0
1438441204, CNN, 6, 0
1438470003, CNN, 7, 0
1438498803, CNN, 7, 0
1438527603, CNN, 4, 2
1438556404, CNN, 5, 2
1438585204, CNN, 4, 2
1438614004, CNN, 3, 1
1438642804, CNN, 4, 0
1438671604, CNN, 2, 1
1438700403, CNN, 1, 2
1438729204, CNN, 1, 1
1438758003, CNN, 3, 1
1438786803, CNN, 2, 0
1438815604, CNN, 3, 0
1438844404, CNN, 4, 1
1438873204, CNN, 2, 0
1438902004, CNN, 1, 0
1438930803, CNN, 2, 0
1438959604, CNN, 3, 1
1438988403, CNN, 5, 1
1439017203, CNN, 1, 1
1439046004, CNN, 1, 2
1439074803, CNN, 1, 2
1439103604, CNN, 1, 1
1439132404, CNN, 1, 1
1439161203, CNN, 2, 1
1439190004, CNN, 4, 2
1439218803, CNN, 2, 1
1439247604, CNN, 2, 0
1439276404, CNN, 2, 1
1439305203, CNN, 2, 1
1439334003, CNN, 2, 0
1439362804, CNN, 0, 0
1439391603, CNN, 1, 0
1439420403, CNN, 0, 0
1439449204, CNN, 3, 0
1439478003, CNN, 1, 0
1439506803, CNN, 4, 0
1439535604, CNN, 4, 1
1439564404, CNN, 4, 2
1439593203, CNN, 4, 0
1439622004, CNN, 2, 0
1439650804, CNN, 1, 0
1439679603, CNN, 1, 0
1439708404, CNN, 0, 0
1439737204, CNN, 0, 0
1439766004, CNN, 0, 0
1439794803, CNN, 2, 0
1439823604, CNN, 1, 0
1439852404, CNN, 1, 1
1439881204, CNN, 1, 0
1439910004, CNN, 0, 0
1439938806, CNN, 2, 1
1439967604, CNN, 3, 0
1439996404, CNN, 1, 0
1440025203, CNN, 3, 0
1440054004, CNN, 1, 0
1440082804, CNN, 0, 0
1440111604, CNN, 1, 3
1440140404, CNN, 0, 1
1440169204, CNN, 1, 1
1440198004, CNN, 2, 0
1440226803, CNN, 3, 0
1440255604, CNN, 2, 0
1440284403, CNN, 2, 0
1440313204, CNN, 2, 0
1440342004, CNN, 1, 0
1440370804, CNN, 2, 0
1440399603, CNN, 0, 0
1440428404, CNN, 1, 0
1440457204, CNN, 0, 0
1440486004, CNN, 0, 0
1440514804, CNN, 2, 0
1440543604, CNN, 2, 0
1440572403, CNN, 1, 1
1440601204, CNN, 6, 0
1440630004, CNN, 2, 1
1440658804, CNN, 3, 0
1440687604, CNN, 2, 0
1440716404, CNN, 4, 2
1440745204, CNN, 2, 0
1440774004, CNN, 3, 0
1440802804, CNN, 5, 0
1440831604, CNN, 2, 0
1440860404, CNN, 3, 0
1440889204, CNN, 2, 1
1440918004, CNN, 0, 0
1440946804, CNN, 0, 1
1440975604, CNN, 1, 1
1441004403, CNN, 0, 1
1441033204, CNN, 1, 0
1441062004, CNN, 1, 0
1441090804, CNN, 2, 0
1441119604, CNN, 1, 0
1441148404, CNN, 1, 0
1441177203, CNN, 0, 0
1441206004, CNN, 2, 0
1441234804, CNN, 2, 0
1441263604, CNN, 2, 0
1441292404, CNN, 1, 0
1441321204, CNN, 4, 0
1441350004, CNN, 1, 0
1441378804, CNN, 3, 0
1441407604, CNN, 3, 1
1441436404, CNN, 1, 0
1441465204, CNN, 0, 0
1441494004, CNN, 0, 0
1441522804, CNN, 1, 0
1441551605, CNN, 1, 0
1441580404, CNN, 1, 0
1441609204, CNN, 0, 0
1441638004, CNN, 2, 0
1441666804, CNN, 3, 0
1441695604, CNN, 1, 1
1441724404, CNN, 2, 0
1441753204, CNN, 2, 0
1441782004, CNN, 1, 1
1441810804, CNN, 2, 1
1441839604, CNN, 1, 1
1441868404, CNN, 1, 0
1441897204, CNN, 1, 1
1441926004, CNN, 0, 1
1441954803, CNN, 1, 1
1441983604, CNN, 1, 0
1442012404, CNN, 2, 1
1442041204, CNN, 0, 0
1442070004, CNN, 2, 0
1442098804, CNN, 1, 0
1442127604, CNN, 0, 0
1442156404, CNN, 5, 0
1442185204, CNN, 5, 0
